keyframe_id,time,x,y,theta,dr_x,dr_y,dr_theta,cov_xx,cov_yy,cov_tt,nssm_constraints
171,1506458353.672,-27.3958247739078,5.125288457982275,-2.6345141767816935,-27.3958247739077,5.125288457982244,-2.6345141767816935,432.3885025861736,281.1227975155138,0.4275999999999305,0
172,1506458363.842,-28.333713360153208,2.229749478688922,-2.871022353693613,-28.333713360153105,2.229749478688897,-2.871022353693613,301.8393925166783,416.8181559596583,0.4300999999999641,0
173,1506458374.667,-29.660057515038996,-0.478542268059726,-2.722084120106268,-29.66005751503889,-0.4785422680597449,-2.7220841201062678,349.3864007038107,390.1189199918912,0.43259999999984067,0
174,1506458382.325,-29.961906809444027,-2.7298342261608766,3.037480148303396,-29.96190680944392,-2.7298342261608943,3.0374801483033966,176.35055762572517,570.18859760769,0.4350999999998326,0
175,1506458392.502,-28.965863575237293,-5.5956078953020425,2.627235112633574,-28.965863575237183,-5.595607895302056,2.6272351126335742,212.62514319910596,521.8698521791138,0.437599999999911,0
176,1506458402.694,-26.785853394148074,-7.681465721512946,2.103774874276378,-26.785853394147964,-7.681465721512954,2.1037748742763784,361.6941705509425,343.12210730539977,0.4400999999999751,0
177,1506458426.018,-25.65077793972049,-8.304769793206004,2.629199731034249,-25.65077793972038,-8.30476979320601,2.6291997310342494,222.27273779119062,467.587319229211,0.44259999999998545,0
178,1506458458.471,-24.58932824728146,-9.44589596355858,2.074970938414474,-24.589328247281355,-9.44589596355858,2.0749709384144746,352.552286393392,328.5079398388771,0.4450999999999612,0
179,1506458462.72,-23.358166641845173,-9.720289724796972,1.5413957476274585,-23.358166641845067,-9.72028972479697,1.5413957476274587,442.9694053666684,222.33058985261007,0.44759999999994954,0
180,1506458469.27,-21.52568597935074,-9.082400714751152,1.0083416794548345,-21.525685979350637,-9.082400714751149,1.0083416794548348,425.63679996756616,211.0367241463089,0.4500999999999532,0
181,1506458477.957,-19.765931330167287,-7.193310877392756,0.47302602721578946,-19.765931330167188,-7.193310877392753,0.4730260272157896,321.0304056034646,284.16997454379447,0.4525999999999526,0
182,1506458488.069,-18.553020338616047,-4.434173848149438,0.21422999275618734,-18.553020338615948,-4.434173848149438,0.21422999275618748,252.5702094612956,329.90931068219345,0.4550999999999461,0
183,1506458498.186,-18.006293186784994,-1.4509347705175348,0.22476670650521358,-18.006293186784895,-1.4509347705175382,0.22476670650521371,258.418487071047,315.6883953593989,0.4575999999999752,0
184,1506458506.431,-17.08698314564705,1.4182500485931944,0.4667390137377313,-17.086983145646954,1.4182500485931868,0.46673901373773147,342.23615626372685,228.30113578064768,0.46009999999999246,0
185,1506458516.501,-15.426257778428807,3.920383871606094,0.7955933417466508,-15.426257778428715,3.920383871606084,0.7955933417466509,424.783884893139,143.08618008218386,0.4625999999999798,0
186,1506458522.779,-13.787497738114858,4.811307996353377,1.3198307992762923,-13.787497738114768,4.811307996353365,1.3198307992762925,404.39792237406886,158.52103881526938,0.46510000000002716,0
187,1506458528.273,-12.15868954763978,4.813069937257593,1.8466961212454465,-12.15868954763969,4.813069937257581,1.8466961212454467,259.8639190027287,295.74546284887737,0.46759999999999596,0
188,1506458536.464,-10.116118985893458,3.4933097643457014,2.3892480052565306,-10.116118985893372,3.493309764345691,2.389248005256531,142.19248329552326,400.617763245083,0.47010000000001595,0
189,1506458545.786,-8.694077853698985,1.1295628954087449,2.931684862892164,-8.694077853698902,1.1295628954087378,2.9316848628921646,158.32201966523147,374.4695857939005,0.47260000000005054,0
190,1506458555.966,-8.650589325827225,-1.9169242777227198,-3.0309302306414176,-8.65058932582714,-1.9169242777227233,-3.030930230641417,227.22730864764543,302.92985105639946,0.47510000000003944,0
191,1506458566.065,-9.42235601847115,-4.836666575465296,-2.8072134592916913,-9.422356018471064,-4.836666575465297,-2.8072134592916913,291.4537349762732,245.3514503889881,0.47760000000007075,0
192,1506458575.431,-9.82020036270971,-7.211200855466927,2.9424767376095384,-9.820200362709622,-7.211200855466925,2.942476737609539,175.434836087757,372.82079331804925,0.4801000000000475,0
193,1506458586.407,-8.439554039778063,-9.935895450873787,2.6403690113912535,-8.439554039777976,-9.935895450873781,2.640369011391254,157.25016513433582,408.29408746090115,0.48260000000002684,0
194,1506458596.48,-6.901529862646495,-12.532998683743592,2.515865465099199,-6.901529862646409,-12.532998683743584,2.515865465099199,164.83234719812333,425.76018120835386,0.4851000000000621,0
195,1506458605.006,-4.680315466099466,-14.692685405921893,2.1935605225590384,-4.680315466099383,-14.69268540592188,2.1935605225590384,185.79785965462847,434.9078800267481,0.48760000000000003,0
196,1506458617.8,-2.618096816607215,-15.971227930669516,1.662949132784108,-2.6180968166071366,-15.971227930669501,1.6629491327841082,316.39988674142353,330.2780687660579,0.49009999999996584,0
197,1506458627.932,0.4168411972214541,-15.91594189233924,1.6755599625532367,0.41684119722152907,-15.915941892339227,1.675559962553237,328.10330245445346,338.3220269194898,0.4925999999999596,0
