keyframe_id,x,y
13,12.60460753773701,21.695492034069844
13,12.555994486954482,22.511035287070342
13,12.53845955490523,22.805205171379043
13,12.53652735131024,22.837620244696836
13,12.619641727341985,21.443275156105983
13,12.603807928901269,21.708906448111577
13,12.621611780563931,21.410225109105284
13,12.593051201110882,21.88936368403074
13,12.522660939026302,23.07024623297474
13,12.527274507798104,22.99284798654645
13,12.51724401617831,23.16112172442388
13,12.493779091712664,23.554774468328645
13,12.514230970237541,23.211669247124462
13,12.494825971537104,23.537211781688313
13,12.455480376379068,24.197282156822183
13,12.436477593804366,24.516077025022554
13,12.458445954234456,24.147530969182696
13,12.443379135640726,24.40029523825251
13,12.381218244996646,25.443120038367738
13,12.388152983282435,25.32678134064642
13,12.373713066868312,25.56902856059793
13,12.36748964053739,25.67343413220945
13,12.343465143101106,26.076474395585194
13,12.383620249283645,25.40282348510874
13,12.356834176104279,25.852192551731093
13,12.347681319162902,26.00574289683516
13,12.332536871948967,26.259809480744877
13,12.287317094131826,27.0184264386875
13,12.314486401877382,26.56262814452765
13,12.276949814602009,27.192350204762903
13,12.235037325271625,27.8954833622099
13,12.271909799133692,27.276902614949876
13,12.24222925092139,27.774830032593
13,12.326484847114628,26.36133958307721
13,12.299494544838687,26.81413484203057
13,12.324000674522033,26.40301460993868
13,12.297365631001053,26.849849969728865
13,12.256619401034403,27.53341770307614
13,12.249540158887978,27.652180629408434
13,12.372915415771896,25.582410131173305
13,12.425736159079143,24.69627770111032
13,12.354720214855405,25.887656831505183
