time,vx,wz
1506457824.636,0.6,-0.04003037923810774
1506457824.82,0.6,-0.040030379238113555
1506457825.021,0.6,-0.04069294927188944
1506457825.189,0.6,-0.047279337539441114
1506457825.357,0.6,-0.04727933753945152
1506457825.525,0.6,-0.0472793375394464
1506457825.726,0.6,-0.04727933753944806
1506457825.893,0.6,-0.04727933753943744
1506457826.093,0.6,-0.02105599071303524
1506457826.264,0.6,0.008717075629592164
1506457826.435,0.6,0.008717075629594761
1506457826.633,0.6,0.008717075629597401
1506457826.807,0.6,0.008717075629589894
1506457826.975,0.6,0.008717075629594517
1506457827.143,0.6,-0.025249229524723072
1506457827.33,0.6,-0.031309747866027984
1506457827.507,0.6,-0.031309747866037574
1506457827.676,0.6,-0.03130974786602884
1506457827.844,0.6,-0.03130974786602913
1506457828.036,0.6,-0.10119066900144609
1506457828.214,0.6,-0.014007947638559354
1506457828.415,0.6,-0.01828405341573665
1506457828.583,0.6,-0.014007947638558883
1506457828.79,0.6,-0.014007947638558131
1506457828.963,0.6,-0.014007947638562175
1506457829.13,0.6,0.0033366858102919826
1506457829.333,0.6,-0.22204884379109618
1506457829.515,0.6,-0.10659850024632268
1506457829.684,0.6,0.008376347014969407
1506457830.034,0.6,0.00837634701497187
1506457830.208,0.6,-0.09811651067390181
1506457830.377,0.6,-0.054433751820530986
1506457830.567,0.6,-0.05443375182053317
1506457830.739,0.6,-0.07671900504153474
1506457830.912,0.6,-0.07978430915585531
1506457831.079,0.6,-0.04183855614228175
1506457831.251,0.6,-0.046003928810578236
1506457831.422,0.6,-0.07814081658896938
1506457831.621,0.6,-0.02626830134583353
1506457831.789,0.6,-0.026268301345831697
1506457831.988,0.6,-0.06878343768055262
1506457832.161,0.6,-0.021347378902497428
1506457832.329,0.6,-0.02094901226566204
1506457832.529,0.6,-0.041242467832844326
1506457832.716,0.6,-0.020949012265663276
1506457832.888,0.6,-0.020949012265656562
1506457833.057,0.6,-0.027288510023126048
1506457833.259,0.6,-0.08262993556013076
1506457833.432,0.6,-0.03998281126482036
1506457833.601,0.6,-0.03998281126482086
1506457833.801,0.6,-0.06079731167592498
1506457833.976,0.6,-0.06594320805024736
1506457834.148,0.6,-0.08002873017680873
1506457834.317,0.6,-0.04749640206239894
1506457834.485,0.6,-0.022131146757118896
1506457834.659,0.6,-0.021198373049123833
1506457834.828,0.6,0.005252992401879684
1506457835.029,0.6,-0.027045730018058635
1506457835.202,0.6,-0.06974816630749692
1506457835.371,0.6,-0.12371909956702679
1506457835.571,0.6,-0.06974816630748763
1506457835.744,0.6,-0.09663519433839755
1506457835.913,0.6,-0.12481250052042756
1506457836.082,0.6,-0.11655004300369039
1506457836.255,0.6,-0.10527525231130054
1506457836.426,0.6,-0.012203893442769459
1506457836.596,0.6,-0.09275061247064117
1506457836.768,0.6,-0.05451449848401816
1506457836.938,0.6,-0.0521697714571354
1506457837.14,0.3,-0.08340609798556885
1506457837.321,0.3,-0.04044603951578291
1506457837.495,0.3,-0.11355212766169827
1506457837.666,0.3,-0.01079004009438849
1506457837.869,0.3,-0.03035209283137212
1506457838.056,0.3,-0.07484806819020094
1506457838.229,0.3,-0.12178287078243312
1506457838.432,0.3,-0.12415769588883455
1506457838.606,0.3,0.00831777469980742
1506457838.776,0.3,-0.07435531600212553
1506457838.972,0.3,-0.06928338289193643
1506457839.146,0.3,0.0021621318705212977
1506457839.316,0.3,-0.0003907376900853416
1506457839.508,0.3,-0.055638781570764045
1506457839.68,0.3,-0.05563878157076543
1506457839.851,0.3,-0.12189756997467341
1506457840.016,0.3,-0.03997074859916048
1506457840.19,0.3,0.03853753797422958
1506457840.36,0.3,-0.11538991727160162
1506457840.532,0.3,-0.06950901385776555
1506457840.71,0.3,-0.05535727267995712
1506457840.913,0.3,-0.07694382810324538
1506457841.099,0.3,-0.0717961327428215
1506457841.269,0.3,-0.08550111062419904
1506457841.46,0.3,-0.03711951526246663
1506457841.63,0.3,-0.08550111062419904
1506457841.8,0.3,-0.08550111062419445
1506457841.997,0.3,-0.022644723296303102
1506457842.178,0.3,-0.020662155764714467
1506457842.352,0.3,-0.011976289053928033
1506457842.529,0.3,-0.018360057533695212
1506457842.74,0.3,-0.029235918507113514
1506457842.912,0.3,-0.15212199270682855
1506457843.115,0.3,-0.027263043156234314
1506457843.289,0.3,-0.07743592611282678
1506457843.493,0.3,-0.04569590201739746
1506457843.667,0.3,-0.04973844216236255
1506457843.871,0.3,-0.09394392975818205
1506457844.075,0.3,-0.073075399514998
1506457844.252,0.0,-0.07847726734359789
1506457844.463,0.0,-0.10602055022651062
1506457844.653,0.0,-0.204895270885611
1506457844.824,0.0,-0.11478015862992486
1506457845.026,0.0,-0.07660740637805617
1506457845.208,0.3,-0.09009526926112293
1506457845.422,0.3,-0.04391987878507633
1506457845.593,0.3,-0.060874017201328116
1506457845.793,0.3,-0.11085170460242122
1506457845.979,0.3,-0.08999978152973591
1506457846.15,0.3,-0.010335731265631573
1506457846.345,0.0,-0.013960699823224416
1506457846.519,0.0,-0.1755575020004258
1506457846.689,0.0,-0.27293978595535096
1506457846.863,0.0,0.0
1506457847.038,0.0,-0.07494102910318719
1506457847.209,0.0,-0.15216123298982867
1506457847.379,0.0,-0.14349753124268297
1506457847.6,0.0,-0.11871149109296475
1506457847.803,0.0,0.037951286390999595
1506457847.977,0.0,0.038547645251838736
1506457848.149,0.0,-0.020310543541019375
1506457848.344,0.0,-0.0994445439410783
1506457848.543,0.0,0.006236855252939243
1506457848.714,0.0,-0.09665715444337229
1506457848.915,0.0,0.0
1506457849.096,0.0,-0.11416883843833861
1506457849.268,0.0,-0.15071914938529277
1506457849.459,0.0,-0.09281436294456787
1506457849.63,0.0,-0.0928143629445601
1506457849.802,0.0,-0.07606580236796082
1506457849.973,0.0,-0.09285543367103209
1506457850.155,0.0,0.040368508008839635
1506457850.328,0.0,0.03138688505322751
1506457850.501,0.0,0.031386885053221354
1506457850.676,0.0,0.031386885053225906
1506457850.851,0.0,0.023430710372089866
1506457851.023,0.0,0.0801224389443532
1506457851.195,0.0,-0.316604183359104
1506457851.372,0.0,-0.07583466524408573
1506457851.545,0.0,0.14467835140562144
1506457851.748,0.0,-0.12979957846995757
1506457851.92,0.0,-0.06407892167998477
1506457852.092,0.0,-0.04946714274508616
1506457852.264,0.0,-0.07814553771607952
1506457852.44,0.0,-0.1371611667032011
1506457852.612,0.0,-0.09804985490981954
1506457852.786,0.0,-0.0980498549098229
1506457852.961,0.0,-0.09804985490983092
1506457853.134,0.0,-0.08224818697968488
1506457853.305,0.0,-0.048086280766457316
1506457853.501,0.0,-0.0716360603801057
1506457853.674,0.0,-0.2502539595939269
1506457853.876,0.0,-0.10814426894695749
1506457854.049,0.0,-0.11479244663446898
1506457854.221,0.0,-0.110082318126402
1506457854.445,0.0,-0.1277272179113432
1506457854.623,0.0,-0.08772111076777632
1506457854.841,0.0,-0.12417234133882515
1506457855.029,0.0,-0.2152684584111798
1506457855.204,0.0,-0.16025521103064846
1506457855.378,0.0,-0.1114051830149383
1506457855.551,0.0,0.01097568324106535
1506457855.724,0.0,-0.077160223266125
1506457855.898,0.0,-0.06801318499963074
1506457856.085,0.0,0.029924067952851623
1506457856.26,0.0,-0.038295133645735155
1506457856.478,0.0,-0.03829513364574094
1506457856.65,0.0,-0.15941493225182357
1506457856.821,0.0,-0.03829513364573701
1506457856.994,0.0,-0.03829513364574034
1506457857.167,0.0,-0.09095336027778607
1506457857.339,0.0,-0.06973945858445865
1506457857.53,0.0,-0.05630982296425284
1506457857.705,0.0,-0.09629066079071683
1506457857.878,0.0,-0.09629066079071469
1506457858.138,0.0,0.025758181298076603
1506457858.314,0.0,0.168608851759003
1506457858.518,0.0,0.003487875394691915
1506457858.694,0.0,-0.09019752925623833
1506457858.867,0.0,0.011235981481610887
1506457859.064,0.0,-0.010434403421101107
1506457859.252,0.0,-0.045219085677855764
1506457859.425,0.0,-0.04521908567785612
1506457859.605,0.0,-0.037832425873444236
1506457859.778,0.0,0.009256321745856723
1506457859.95,0.0,-0.028778171693552828
1506457860.129,0.0,0.04247205897346445
1506457860.303,0.0,-0.02801198904455144
1506457860.475,0.0,-0.028011989044554576
1506457860.653,0.0,-0.02801198904455287
1506457860.847,0.0,-0.02801198904454776
1506457861.05,0.0,0.005275114751471515
1506457861.233,0.0,0.007088718506563679
1506457861.405,0.0,0.00670289071495214
1506457861.61,0.0,0.006702890714945827
1506457861.783,0.0,-0.05773685305440342
1506457861.955,0.0,-0.026216180402505555
1506457862.13,0.0,-0.060474647938201356
1506457862.322,0.0,-0.06817184103195603
1506457862.495,0.0,-0.029262530804205628
1506457862.677,0.0,-0.06509490260455483
1506457862.876,0.0,0.211936913909417
1506457863.079,0.0,0.5186050408371154
1506457863.267,0.0,-0.12342117552794703
1506457863.441,0.0,0.1836144192703258
1506457863.614,0.0,0.0635800832504419
1506457863.819,0.0,0.09110789499570614
1506457863.995,0.0,-0.051369361389938306
1506457864.167,0.0,0.05844035183593681
1506457864.34,0.0,0.10475077348663168
1506457864.515,0.0,0.1047507734866377
1506457864.688,0.0,0.10893876517930581
1506457864.86,0.0,0.10475077348663432
1506457865.047,0.0,0.09208523638624504
1506457865.219,0.3,0.04359460807092511
1506457865.483,0.3,0.04085020602839868
1506457865.66,0.3,0.054427227773275355
1506457865.865,0.3,0.056988836960430896
1506457866.044,0.3,0.034429976894881226
1506457866.249,0.3,0.10783857079448081
1506457866.427,0.3,0.13800559839537777
1506457866.601,0.3,-0.0034884353151360607
1506457866.805,0.3,0.03360821512030995
1506457866.983,0.3,-0.003488435315140091
1506457867.157,0.3,-0.007898677308567166
1506457867.357,0.3,0.05440544280292072
1506457867.53,0.3,-0.008700916730066658
1506457867.735,0.3,0.028257153153560546
1506457867.917,0.3,0.07457884767738338
1506457868.092,0.3,-0.08763373921420912
1506457868.262,0.3,0.14445118182608832
1506457868.459,0.3,0.034237016941730376
1506457868.636,0.3,-0.013500746545444054
1506457868.838,0.3,0.09224060016984818
1506457869.012,0.3,0.021338970935095482
1506457869.187,0.3,0.10173618466671806
1506457869.359,0.3,-0.0010660294213733388
1506457869.532,0.3,-0.03046888219849632
1506457869.709,0.3,0.00019282249831736084
1506457870.009,0.3,-0.014145248759343747
1506457870.18,0.3,0.031001167877523075
1506457870.39,0.3,0.02967672091615041
1506457870.594,0.3,0.054498289066783875
1506457870.77,0.3,0.09084834055016339
1506457870.943,0.3,0.07550476053182179
1506457871.119,0.3,0.2221034126275932
1506457871.295,0.3,0.017144566985003693
1506457871.468,0.3,0.16901144733669368
1506457871.641,0.3,0.13590532882395925
1506457871.813,0.3,0.15370177582852024
1506457872.05,0.3,0.04925308971173414
1506457872.225,0.3,0.22968291349453818
1506457872.413,0.3,-0.08164359942115346
1506457872.586,0.3,0.04192987557874981
1506457872.789,0.3,0.1308099096921005
1506457872.97,0.3,0.1274268572922206
1506457873.145,0.3,0.06773505706211776
1506457873.317,0.3,0.10816584126508724
1506457873.52,0.3,0.1035668964821195
1506457873.693,0.3,0.09290263041421419
1506457873.865,0.3,0.09299751525890777
1506457874.06,0.3,0.08932389315686369
1506457874.247,0.3,0.06948207144992447
1506457874.42,0.3,0.3409799343637701
1506457874.603,0.3,0.14583364258106765
1506457874.776,0.3,0.10182496874865421
1506457874.981,0.3,0.11098937717276423
1506457875.24,0.3,0.1356042756904374
1506457875.412,0.3,0.15185132909547885
1506457875.584,0.3,0.020334316346554245
1506457875.781,0.3,0.1243529375098562
1506457875.956,0.3,0.13482525720940827
1506457876.175,0.3,0.18118981684274874
1506457876.35,0.3,-0.017607226782268524
1506457876.523,0.3,0.21009898560392176
1506457876.695,0.3,-0.05083901964397363
1506457876.87,0.3,0.014677998662402015
1506457877.041,0.3,0.05327945777688704
1506457877.229,0.3,0.1506084919471934
1506457877.4,0.3,-0.013908390787847164
1506457877.576,0.3,0.06379323455366812
1506457877.761,0.3,-0.013908390787850458
1506457877.937,0.3,-0.013908390787847938
1506457878.109,0.3,-0.013010512626425524
1506457878.293,0.6,-0.1018414764385262
1506457878.468,0.6,-0.012256273535574458
1506457878.64,0.6,-0.01225627353557221
1506457878.812,0.6,-0.012256273535571566
1506457878.984,0.6,-0.012256273535574149
1506457879.171,0.6,-0.006296313338247347
1506457879.346,0.6,-0.005231777566739937
1506457879.518,0.6,-0.005231777566736147
1506457879.69,0.6,0.10824805090174962
1506457879.862,0.6,-0.005231777566738729
1506457880.054,0.6,0.0006950240567420101
1506457880.24,0.6,0.03912356660976912
1506457880.416,0.6,0.02262771874542071
1506457880.618,0.6,0.036544506631173826
1506457880.794,0.6,0.02262771874542071
1506457881.045,0.6,0.021561732693000962
1506457881.221,0.6,0.013440407938371106
1506457881.407,0.6,0.013440407938375205
1506457881.61,0.6,0.013440407938375538
1506457881.784,0.6,0.013440407938377238
1506457881.988,0.6,0.013440407938370577
1506457882.164,0.6,0.005096353588656567
1506457882.336,0.6,0.0
1506457882.578,0.6,0.0
1506457882.755,0.6,-0.06227012319781516
1506457882.967,0.6,-0.012339658533198348
1506457883.165,0.6,0.0
1506457883.342,0.6,0.0
1506457883.514,0.6,-0.08238937704985307
1506457883.72,0.6,-0.04140397106265832
1506457883.895,0.6,-0.04913760882736939
1506457884.07,0.6,-0.034838139693271805
1506457884.244,0.6,-0.06135038154989991
1506457884.416,0.6,-0.1114343141524088
1506457884.594,0.6,-0.06135038154989292
1506457884.799,0.6,-0.0614208351464448
1506457884.981,0.6,-0.013824733166757596
1506457885.156,0.6,0.02599921235235966
1506457885.329,0.6,-0.058382294111958374
1506457885.503,0.6,-0.07499222900282167
1506457885.678,0.6,-0.042641641184397366
1506457885.851,0.6,-0.07499222900281625
1506457886.027,0.3,-0.0706751196095989
1506457886.225,0.3,-0.0029227346922771967
1506457886.401,0.3,-0.017297721600995047
1506457886.603,0.3,-0.01738730514199986
1506457886.779,0.3,-0.017387305142002013
1506457886.951,0.3,-0.05050797670110282
1506457887.151,0.3,-0.0786595146492684
1506457887.326,0.3,-0.06653581618582868
1506457887.499,0.3,-0.06653581618583265
1506457887.678,0.3,-0.06625107156280552
1506457887.851,0.3,0.04965991146899112
1506457888.029,0.3,-0.30498365366832936
1506457888.202,0.3,-0.07935153847357078
1506457888.386,0.3,-0.0607957264877968
1506457888.56,0.3,-0.02964436501028868
1506457888.732,0.3,-0.06338030834129281
1506457888.936,0.3,-0.05824407662442131
1506457889.109,0.3,-0.01829969981612527
1506457889.281,0.0,-0.008702290327223172
1506457889.454,0.0,-0.025916142958523427
1506457889.626,0.0,-0.008702290327218008
1506457889.798,0.0,0.0075682173130416875
1506457889.971,0.0,-0.008702290327214222
1506457890.134,0.0,0.0037068270905579502
1506457890.307,0.0,0.008223765737390042
1506457890.479,0.0,0.02564124972064656
1506457890.655,0.0,0.024838910896828246
1506457890.857,0.0,0.008746981413500188
1506457891.033,0.0,0.010455357011973731
1506457891.206,0.0,0.026184521051122057
1506457891.378,0.0,-0.025227508570373362
1506457891.554,0.0,0.02618452105112296
1506457891.726,0.0,0.026184521051120027
1506457891.898,0.0,-0.05954122633024493
1506457892.083,0.0,0.04198798477092469
1506457892.26,0.3,0.06955047604484403
1506457892.447,0.3,0.06877935481431437
1506457892.635,0.3,0.06955047604484253
1506457892.808,0.3,0.06955047604482982
1506457892.98,0.3,0.06955047604484585
1506457893.156,0.3,0.18895798993375684
1506457893.328,0.3,0.08086366205350512
1506457893.537,0.3,0.02979580662880489
1506457893.711,0.3,0.06357705299938832
1506457893.883,0.3,0.06413791872572751
1506457894.06,0.3,0.24476185232505027
1506457894.243,0.3,0.10761946310819395
1506457894.421,0.3,0.09001624648920267
1506457894.596,0.3,0.054986329970350065
1506457894.77,0.3,0.0014576257104572184
1506457894.942,0.3,0.054071949470217845
1506457895.155,0.3,-0.04009399829163119
1506457895.331,0.3,-0.07669931436196678
1506457895.505,0.3,-0.02217825461619529
1506457895.71,0.3,0.008924808264636399
1506457895.894,0.3,-0.022600178686155336
1506457896.071,0.3,-0.030256025653990548
1506457896.245,0.6,-0.011658379950968191
1506457896.432,0.6,-0.031899192768716604
1506457896.614,0.6,-0.04902379009006556
1506457896.785,0.6,-0.010726101103276368
1506457896.957,0.6,0.04422568986523089
1506457897.163,0.3,-0.04170607468337191
1506457897.343,0.3,-0.004635193928608894
1506457897.515,0.3,0.011519341105178342
1506457897.719,0.3,0.017366307494535303
1506457897.904,0.3,-0.05542853365653802
1506457898.077,0.3,-0.07917284978450208
1506457898.251,0.3,-0.10688048771031966
1506457898.496,0.3,-0.05211322122121334
1506457898.672,0.3,0.09364419894119723
1506457898.845,0.3,0.023611677341445477
1506457899.054,0.3,-0.057143506301305845
1506457899.233,0.3,-0.0840647111514072
1506457899.406,0.3,-0.06517353276684232
1506457899.589,0.3,-0.029905735048771875
1506457899.766,0.3,-0.08406471115140358
1506457899.939,0.3,-0.045427891108957445
1506457900.11,0.3,-0.06085298961194982
1506457900.283,0.3,-0.09229460401463237
1506457900.455,0.3,0.04517211570285676
1506457900.629,0.3,-0.11223072202293582
1506457900.813,0.3,0.31851924202070603
1506457900.987,0.3,-0.11223072202293073
1506457901.159,0.3,-0.024937396348518322
1506457901.338,0.3,0.06714257720720052
1506457901.51,0.3,-0.0865926347487403
1506457901.681,0.3,-0.08760048067042239
1506457901.871,0.3,0.049099251334075326
1506457902.043,0.3,-0.07193328561556926
1506457902.217,0.3,-0.03954070219360274
1506457902.389,0.3,-0.08581002648226937
1506457902.56,0.3,-0.0003161240852157054
1506457902.78,0.3,-0.08581002648227151
1506457902.953,0.3,0.057981117284023664
1506457903.131,0.3,0.045866025538533396
1506457903.346,0.3,-0.01046243604227059
1506457903.519,0.3,-0.01046243604227502
1506457903.724,0.3,-0.010462436042278572
1506457903.898,0.3,-0.01046243604227118
1506457904.071,0.3,-0.024078686978138225
1506457904.253,0.3,-0.05570953222668209
1506457904.459,0.3,-0.021718297248871404
1506457904.636,0.3,-0.013171722334406263
1506457904.842,0.3,-0.0077350242185753966
1506457905.048,0.3,-0.04515298075135625
1506457905.226,0.3,0.04621575606564631
1506457905.398,0.3,-0.039041406472146774
1506457905.57,0.3,-0.015074933922629177
1506457905.762,0.3,-0.14347696499128731
1506457905.957,0.3,0.026256925969106445
1506457906.129,0.3,-0.17861549225470713
1506457906.303,0.3,-0.147906209893563
1506457906.552,0.3,-0.12459088868190928
1506457906.757,0.3,0.0876094816402895
1506457906.944,0.3,-0.1273380468293237
1506457907.116,0.3,-0.045036991118165275
1506457907.289,0.3,-0.03688962028858499
1506457907.473,0.3,-0.0021161490749847293
1506457907.646,0.3,-0.060852605021644496
1506457907.819,0.3,-0.06085260502165591
1506457908.013,0.3,-0.06085260502164438
1506457908.186,0.3,-0.07445998583696055
1506457908.398,0.3,-0.07528938730033695
1506457908.582,0.3,-0.07528938730034494
1506457908.759,0.3,0.013043725214829379
1506457908.932,0.3,-0.07528938730033655
1506457909.137,0.3,-0.013428049862561981
1506457909.314,0.3,0.01689948694047026
1506457909.519,0.3,-0.00017770851469512772
1506457909.708,0.3,-0.34479480780207816
1506457909.886,0.3,0.22600952217817438
1506457910.057,0.3,0.015517391365130011
1506457910.231,0.3,-0.05968242080217791
1506457910.405,0.3,-0.021870842868490756
1506457910.578,0.3,-0.3566038764250771
1506457910.783,0.3,0.02746008733551273
1506457910.967,0.3,0.08348674028430089
1506457911.143,0.3,-0.10742286104847219
1506457911.316,0.3,-0.07198959945532996
1506457911.489,0.3,-0.0052514963775398184
1506457911.666,0.3,-0.0052514963775366534
1506457911.839,0.3,-0.005251496377550087
1506457912.046,0.3,0.003245156284874151
1506457912.223,0.3,0.06278480704510742
1506457912.397,0.3,0.06278480704512
1506457912.571,0.3,-0.18134493170603722
1506457912.749,0.3,0.06278480704511213
1506457912.923,0.3,0.06278480704510979
1506457913.128,0.3,0.034529558362781876
1506457913.318,0.3,0.008701489699058554
1506457913.491,0.3,0.008701489699050682
1506457913.697,0.3,0.008701489699053338
1506457913.961,0.3,0.008701489699049908
1506457914.134,0.0,0.07226518575225127
1506457914.318,0.0,-0.0034334609005375275
1506457914.492,0.0,0.01633430735036746
1506457914.699,0.0,0.03848879872813441
1506457914.875,0.0,-0.0052910742419505835
1506457915.082,0.0,0.022418807636456994
1506457915.501,0.0,0.028767048632556223
1506457915.682,0.0,0.04713170249210173
1506457915.885,0.0,0.04713170249210142
1506457916.068,0.0,0.03508967955178653
1506457916.243,0.0,0.0
1506457916.416,0.0,0.0
1506457916.621,0.0,0.0
1506457916.794,0.0,-0.06841349654648739
1506457916.967,0.0,0.11153341771052802
1506457917.15,0.0,0.12855155184045972
1506457917.325,0.0,0.09756872160751612
1506457917.528,0.0,0.031422167884362064
1506457917.706,0.0,0.24842203275084254
1506457917.881,0.0,0.03142216788435901
1506457918.058,0.0,0.09925578747283659
1506457918.238,0.3,0.2130024596182311
1506457918.412,0.3,0.058601578682026756
1506457918.603,0.3,0.0658693470319355
1506457918.779,0.3,0.12548959309565905
1506457918.953,0.3,0.08013925301398381
1506457919.153,0.3,0.04560279642973124
1506457919.329,0.3,0.2149124536575157
1506457919.502,0.3,0.08066042520532318
1506457919.705,0.3,0.08066042520532489
1506457919.885,0.3,0.08066042520532411
1506457920.095,0.3,0.08139020691209502
1506457920.274,0.3,0.08564024118342828
1506457920.446,0.3,0.38122016360369504
1506457920.658,0.3,0.08564024118342749
1506457920.837,0.3,0.1074311614964583
1506457921.009,0.3,0.10830949321978288
1506457921.209,0.3,0.05759482711664383
1506457921.406,0.3,0.09519367170163374
1506457921.578,0.3,0.2118979247888447
1506457921.77,0.3,0.05563328465847755
1506457921.957,0.3,0.09889384086449651
1506457922.135,0.3,0.09909800704660157
1506457922.308,0.3,0.11001167434091084
1506457922.512,0.3,0.10658439747672908
1506457922.7,0.3,0.08755813489164026
1506457922.878,0.3,-0.0654236537014211
1506457923.051,0.3,0.04065526148491053
1506457923.224,0.3,-0.08361006574556229
1506457923.401,0.3,-0.03899847504785938
1506457923.595,0.3,0.06138516865599123
1506457923.786,0.3,-0.020233784651695483
1506457923.963,0.3,0.051521537247070516
1506457924.135,0.3,0.06991657409167887
1506457924.312,0.3,0.06234213509034472
1506457924.498,0.3,-0.003480896947691351
1506457924.671,0.3,-0.0034808969476867522
1506457924.843,0.3,-0.00348089694768601
1506457925.037,0.3,-0.02032747537327602
1506457925.213,0.3,0.010985121211699353
1506457925.387,0.3,0.05595528797024889
1506457925.591,0.3,0.05595528797025248
1506457925.764,0.3,0.05595528797024782
1506457925.967,0.3,-0.04567787563670016
1506457926.143,0.3,-0.04292272084523274
1506457926.315,0.3,-0.11404352157664813
1506457926.515,0.3,-0.04998441885025494
1506457926.691,0.3,0.0017045214953291831
1506457926.898,0.3,0.026908387352338456
1506457927.076,0.3,-0.1327812334820484
1506457927.248,0.3,-0.14534092143530986
1506457927.453,0.3,-0.029034611542354354
1506457927.63,0.3,-0.42991207122140634
1506457927.804,0.3,0.03910581653174802
1506457928.01,0.3,-0.029034611542352998
1506457928.184,0.3,-0.09270569100687608
1506457928.358,0.3,-0.1679305113967967
1506457928.531,0.3,-0.14249202947673048
1506457928.705,0.3,-0.18662097651773613
1506457928.879,0.3,-0.09979017669018395
1506457929.084,0.3,-0.0920697199786492
1506457929.271,0.0,-0.07325680982599782
1506457929.46,0.0,-0.07325680982599421
1506457929.638,0.0,-0.0732568098259998
1506457929.811,0.0,-0.11820611602029217
1506457930.009,0.0,-0.10631079726353365
1506457930.182,0.0,-0.06064914443077122
1506457930.36,0.0,-0.031978202249303145
1506457930.534,0.0,-0.12016058022507389
1506457930.74,0.0,-0.013929408530758441
1506457930.918,0.0,0.05785848232418374
1506457931.123,0.0,-0.19206983075222955
1506457931.298,0.0,0.04372580569470244
1506457931.471,0.0,0.04372580569469907
1506457931.676,0.0,-0.003628516705778617
1506457931.863,0.0,0.009010714313102559
1506457932.04,0.0,-0.06419719645186293
1506457932.245,0.0,-0.05560461750316268
1506457932.423,0.0,0.15673934878356482
1506457932.597,0.0,-0.003495827765594954
1506457932.804,0.0,0.08386174456715409
1506457932.978,0.0,0.07500162378001654
1506457933.151,0.0,0.12088120048497762
1506457933.326,0.0,0.07816571409424113
1506457933.505,0.0,0.07816571409424573
1506457933.679,0.0,0.0032688850675672036
1506457933.855,0.0,0.07816571409424329
1506457934.038,0.0,0.08051428618356674
1506457934.212,0.0,0.126170222395873
1506457934.389,0.0,0.12617022239587275
1506457934.563,0.0,0.005824768447597836
1506457934.741,0.0,0.1261702223958716
1506457934.947,0.0,0.09435805522036209
1506457935.123,0.0,0.06079288972769904
1506457935.298,0.0,0.00871943464184136
1506457935.503,0.0,0.0628742147406943
1506457935.677,0.0,0.09205300545692309
1506457935.85,0.0,0.1822610689465117
1506457936.025,0.0,0.2443771072292672
1506457936.214,0.3,0.22832927545828632
1506457936.388,0.3,0.14957385198880843
1506457936.561,0.3,0.005133355012646101
1506457936.753,0.3,0.06432512305511125
1506457936.93,0.3,0.14963562407692352
1506457937.135,0.3,0.10401131351611226
1506457937.309,0.3,0.05858143561017687
1506457937.482,0.3,0.0157566070202884
1506457937.688,0.3,0.015756607020287805
1506457937.878,0.3,0.031042155124506105
1506457938.052,0.3,0.06179958429190951
1506457938.226,0.3,0.083596580798711
1506457938.41,0.3,0.050736559331275265
1506457938.588,0.3,0.03488056373005776
1506457938.762,0.3,0.001315888024955307
1506457938.955,0.3,-0.019646944257515293
1506457939.133,0.3,0.024472195716000122
1506457939.307,0.3,0.017402511903374166
1506457939.508,0.3,0.12776659413423275
1506457939.685,0.3,0.017402511903380602
1506457939.859,0.3,0.017402511903374166
1506457940.056,0.3,0.020426117283991768
1506457940.232,0.3,0.040239245054030155
1506457940.406,0.3,0.0016029684795008114
1506457940.58,0.3,0.040239245054027185
1506457940.754,0.3,0.02351612355773865
1506457940.937,0.3,0.040239245054026186
1506457941.115,0.3,0.017888740276506405
1506457941.289,0.3,-0.00523631317789318
1506457941.487,0.3,-0.005236313177891639
1506457941.665,0.3,0.08097514323632987
1506457941.839,0.3,0.0393878908945046
1506457942.045,0.3,0.015350673356319561
1506457942.222,0.3,0.030491439320827284
1506457942.396,0.3,0.013910161487612795
1506457942.603,0.3,0.0621488587795523
1506457942.78,0.3,0.0227995356211384
1506457942.955,0.3,0.02294140329486442
1506457943.176,0.3,0.03276743059715515
1506457943.351,0.3,0.02362944256956842
1506457943.556,0.3,0.005253556615523298
1506457943.733,0.3,0.045485944428647625
1506457943.906,0.3,0.04683646506996191
1506457944.114,0.3,-0.045150408823772456
1506457944.292,0.3,-0.03568744295032859
1506457944.465,0.3,0.0721674658788022
1506457944.656,0.3,0.039837350469661685
1506457944.834,0.3,0.03822143873401335
1506457945.008,0.3,-0.06734951394059639
1506457945.214,0.3,0.03794490440995954
1506457945.391,0.3,-0.030708088076145088
1506457945.565,0.3,-0.0627794595275331
1506457945.739,0.3,-0.056341435356722966
1506457945.913,0.3,0.003535024361753377
1506457946.09,0.3,-0.09512446840142902
1506457946.263,0.3,-0.05253834969883222
1506457946.469,0.3,-0.05253834969883366
1506457946.657,0.3,-0.07250317379919158
1506457946.83,0.3,-0.052538349698834065
1506457947.034,0.3,0.07176877061415249
1506457947.223,0.3,0.06250861474292724
1506457947.4,0.3,-0.24591813529322645
1506457947.607,0.3,-0.11201745696635745
1506457947.792,0.3,-0.00739335168763692
1506457948.009,0.3,0.0
1506457948.214,0.3,-0.020391623348713042
1506457948.392,0.3,0.010519857434955992
1506457948.596,0.3,-0.09111477619447897
1506457948.773,0.3,0.04631646636659799
1506457948.947,0.3,0.0817174973383969
1506457949.154,0.3,-0.042387738544955485
1506457949.328,0.3,-0.05991149692364089
1506457949.503,0.3,-0.029986671188400805
1506457949.709,0.3,-0.05382446498903408
